distance_m,distance_km,L_atm_dB,L_turb_dB,L_point_dB,L_total_dB,SNR_dB,Eb_J,capacity_bps,outage_flag_cap
1730.0,1.73,2.084119030897198,1.1809553592678965,0.30962284345742963,3.574697233622524,85.42530276637747,1.0000000000000001e-11,28377671331.525448,0
1740.0,1.74,2.0961659617116326,1.1935004327500653,0.30962284345742963,3.5992892379191277,85.40071076208088,1.0000000000000001e-11,28369502044.550697,0
1750.0,1.75,2.1082128925260673,1.206105732299575,0.30962284345742963,3.6239414682830717,85.37605853171692,1.0000000000000001e-11,28361312750.90961,0
1760.0,1.76,2.120259823340502,1.2187712004208535,0.30962284345742963,3.648653867218785,85.35134613278122,1.0000000000000001e-11,28353103469.701824,0
1770.0,1.77,2.132306754154937,1.2314967800003656,0.30962284345742963,3.6734263776127323,85.32657362238727,1.0000000000000001e-11,28344874219.900043,0
1780.0,1.78,2.1443536849693716,1.244282414301924,0.30962284345742963,3.6982589427287254,85.30174105727127,1.0000000000000001e-11,28336625020.351616,0
1790.0,1.79,2.1564006157838063,1.2571280469620882,0.30962284345742963,3.7231515062033242,85.27684849379668,1.0000000000000001e-11,28328355889.78008,0
1800.0,1.8,2.168447546598241,1.270033621985639,0.30962284345742963,3.7481040120413094,85.25189598795869,1.0000000000000001e-11,28320066846.786633,0
1810.0,1.81,2.1804944774126755,1.2829990837411365,0.30962284345742963,3.7731164046112418,85.22688359538876,1.0000000000000001e-11,28311757909.85166,0
1820.0,1.82,2.19254140822711,1.2960243769565583,0.30962284345742963,3.7981886286410984,85.2018113713589,1.0000000000000001e-11,28303429097.336117,0
1830.0,1.83,2.204588339041545,1.3091094467150046,0.30962284345742963,3.823320629213979,85.17667937078602,1.0000000000000001e-11,28295080427.483017,0
1840.0,1.84,2.2166352698559795,1.3222542384504912,0.30962284345742963,3.8485123517639006,85.1514876482361,1.0000000000000001e-11,28286711918.418785,0
1850.0,1.85,2.228682200670414,1.3354586979438028,0.30962284345742963,3.8737637420716466,85.12623625792835,1.0000000000000001e-11,28278323588.154648,0
1860.0,1.86,2.2407291314848488,1.3487227713184244,0.30962284345742963,3.899074746260703,85.10092525373929,1.0000000000000001e-11,28269915454.588005,0
1870.0,1.87,2.2527760622992834,1.36204640503654,0.30962284345742963,3.9244453107932533,85.07555468920674,1.0000000000000001e-11,28261487535.503735,0
1880.0,1.88,2.264822993113718,1.3754295458950976,0.30962284345742963,3.9498753824662454,85.05012461753375,1.0000000000000001e-11,28253039848.57552,0
1890.0,1.89,2.2768699239281527,1.3888721410219484,0.30962284345742963,3.975364908407531,85.02463509159247,1.0000000000000001e-11,28244572411.367092,0
1900.0,1.9,2.2889168547425873,1.402374137872036,0.30962284345742963,4.000913836072053,84.99908616392794,1.0000000000000001e-11,28236085241.333553,0
1910.0,1.91,2.300963785557022,1.415935484223665,0.30962284345742963,4.026522113238117,84.97347788676188,1.0000000000000001e-11,28227578355.822582,0
1920.0,1.92,2.3130107163714566,1.4295561281748228,0.30962284345742963,4.0521896880037085,84.94781031199629,1.0000000000000001e-11,28219051772.075645,0
1930.0,1.93,2.3250576471858913,1.4432360181395645,0.30962284345742963,4.077916508782885,84.92208349121711,1.0000000000000001e-11,28210505507.22923,0
1940.0,1.94,2.337104578000326,1.4569751028444542,0.30962284345742963,4.10370252430221,84.89629747569779,1.0000000000000001e-11,28201939578.31601,0
1950.0,1.95,2.349151508814761,1.4707733313250702,0.30962284345742963,4.12954768359726,84.87045231640273,1.0000000000000001e-11,28193354002.265987,0
1960.0,1.96,2.3611984396291956,1.4846306529225637,0.30962284345742963,4.155451936009189,84.84454806399081,1.0000000000000001e-11,28184748795.90769,0
1970.0,1.97,2.3732453704436303,1.498547017280274,0.30962284345742963,4.181415231181334,84.81858476881867,1.0000000000000001e-11,28176123975.969215,0
1980.0,1.98,2.385292301258065,1.5125223743403948,0.30962284345742963,4.2074375190558895,84.79256248094411,1.0000000000000001e-11,28167479559.079433,0
1990.0,1.99,2.3973392320724995,1.5265566743407,0.30962284345742963,4.233518749870629,84.76648125012937,1.0000000000000001e-11,28158815561.768986,0
2000.0,2.0,2.409386162886934,1.5406498678113192,0.30962284345742963,4.259658874155683,84.74034112584431,1.0000000000000001e-11,28150132000.471405,0
2010.0,2.01,2.4214330937013684,1.5548019055715603,0.30962284345742963,4.285857842730358,84.71414215726963,1.0000000000000001e-11,28141428891.52418,0
2020.0,2.02,2.4334800245158035,1.5690127387267883,0.30962284345742963,4.312115606700021,84.68788439329998,1.0000000000000001e-11,28132706251.169765,0
2030.0,2.03,2.445526955330238,1.5832823186653515,0.30962284345742963,4.338432117453019,84.66156788254698,1.0000000000000001e-11,28123964095.556572,0
2040.0,2.04,2.4575738861446728,1.597610597055553,0.30962284345742963,4.364807326657655,84.63519267334235,1.0000000000000001e-11,28115202440.74008,0
2050.0,2.05,2.4696208169591074,1.6119975258426702,0.30962284345742963,4.391241186259207,84.60875881374079,1.0000000000000001e-11,28106421302.683704,0
2060.0,2.06,2.4816677477735425,1.6264430572460262,0.30962284345742963,4.4177336484769985,84.582266351523,1.0000000000000001e-11,28097620697.25985,0
2070.0,2.07,2.4937146785879767,1.640947143756095,0.30962284345742963,4.444284665801501,84.5557153341985,1.0000000000000001e-11,28088800640.25084,0
2080.0,2.08,2.5057616094024118,1.6555097381316632,0.30962284345742963,4.470894190991505,84.5291058090085,1.0000000000000001e-11,28079961147.349873,0
2090.0,2.09,2.517808540216846,1.6701307933970277,0.30962284345742963,4.497562177071303,84.5024378229287,1.0000000000000001e-11,28071102234.16193,0
2100.0,2.1,2.529855471031281,1.6848102628392336,0.30962284345742963,4.524288577327944,84.47571142267205,1.0000000000000001e-11,28062223916.204735,0
2110.0,2.11,2.5419024018457153,1.699548100005366,0.30962284345742963,4.55107334530851,84.44892665469149,1.0000000000000001e-11,28053326208.909622,0
2120.0,2.12,2.5539493326601503,1.7143442586998667,0.30962284345742963,4.577916434817446,84.42208356518256,1.0000000000000001e-11,28044409127.622402,0
2130.0,2.13,2.565996263474585,1.7291986929819017,0.30962284345742963,4.604817799913916,84.39518220008608,1.0000000000000001e-11,28035472687.6043,0
2140.0,2.14,2.5780431942890196,1.744111357162768,0.30962284345742963,4.631777394909217,84.36822260509078,1.0000000000000001e-11,28026516904.032787,0
2150.0,2.15,2.5900901251034543,1.7590822058033306,0.30962284345742963,4.658795174364214,84.34120482563578,1.0000000000000001e-11,28017541792.002415,0
