distance_m,alpha_Np_per_m,path_loss_dB,Pr_dBm,SNR_dB,Eb_J,capacity_bps,outage_flag_cap
2220.0,1.0882796185405306,20985.20882194757,-20955.20882194757,-20816.20882194757,0.001,0.0,1
2230.0,1.0882796185405306,21079.736789614,-21049.736789614,-20910.736789614,0.001,0.0,1
2240.0,1.0882796185405306,21174.26475728043,-21144.26475728043,-21005.26475728043,0.001,0.0,1
2250.0,1.0882796185405306,21268.79272494686,-21238.79272494686,-21099.79272494686,0.001,0.0,1
2260.0,1.0882796185405306,21363.32069261329,-21333.32069261329,-21194.32069261329,0.001,0.0,1
2270.0,1.0882796185405306,21457.84866027972,-21427.84866027972,-21288.84866027972,0.001,0.0,1
2280.0,1.0882796185405306,21552.376627946152,-21522.376627946152,-21383.376627946152,0.001,0.0,1
2290.0,1.0882796185405306,21646.90459561258,-21616.90459561258,-21477.90459561258,0.001,0.0,1
2300.0,1.0882796185405306,21741.432563279013,-21711.432563279013,-21572.432563279013,0.001,0.0,1
2310.0,1.0882796185405306,21835.960530945442,-21805.960530945442,-21666.960530945442,0.001,0.0,1
2320.0,1.0882796185405306,21930.488498611874,-21900.488498611874,-21761.488498611874,0.001,0.0,1
2330.0,1.0882796185405306,22025.016466278303,-21995.016466278303,-21856.016466278303,0.001,0.0,1
2340.0,1.0882796185405306,22119.544433944735,-22089.544433944735,-21950.544433944735,0.001,0.0,1
2350.0,1.0882796185405306,22214.072401611164,-22184.072401611164,-22045.072401611164,0.001,0.0,1
2360.0,1.0882796185405306,22308.600369277596,-22278.600369277596,-22139.600369277596,0.001,0.0,1
2370.0,1.0882796185405306,22403.128336944024,-22373.128336944024,-22234.128336944024,0.001,0.0,1
2380.0,1.0882796185405306,22497.656304610457,-22467.656304610457,-22328.656304610457,0.001,0.0,1
2390.0,1.0882796185405306,22592.184272276885,-22562.184272276885,-22423.184272276885,0.001,0.0,1
2400.0,1.0882796185405306,22686.712239943317,-22656.712239943317,-22517.712239943317,0.001,0.0,1
2410.0,1.0882796185405306,22781.240207609746,-22751.240207609746,-22612.240207609746,0.001,0.0,1
2420.0,1.0882796185405306,22875.76817527618,-22845.76817527618,-22706.76817527618,0.001,0.0,1
2430.0,1.0882796185405306,22970.296142942607,-22940.296142942607,-22801.296142942607,0.001,0.0,1
2440.0,1.0882796185405306,23064.82411060904,-23034.82411060904,-22895.82411060904,0.001,0.0,1
2450.0,1.0882796185405306,23159.35207827547,-23129.35207827547,-22990.35207827547,0.001,0.0,1
2460.0,1.0882796185405306,23253.8800459419,-23223.8800459419,-23084.8800459419,0.001,0.0,1
2470.0,1.0882796185405306,23348.408013608332,-23318.408013608332,-23179.408013608332,0.001,0.0,1
2480.0,1.0882796185405306,23442.93598127476,-23412.93598127476,-23273.93598127476,0.001,0.0,1
2490.0,1.0882796185405306,23537.463948941193,-23507.463948941193,-23368.463948941193,0.001,0.0,1
2500.0,1.0882796185405306,23631.99191660762,-23601.99191660762,-23462.99191660762,0.001,0.0,1
2510.0,1.0882796185405306,23726.519884274054,-23696.519884274054,-23557.519884274054,0.001,0.0,1
2520.0,1.0882796185405306,23821.047851940482,-23791.047851940482,-23652.047851940482,0.001,0.0,1
2530.0,1.0882796185405306,23915.575819606915,-23885.575819606915,-23746.575819606915,0.001,0.0,1
2540.0,1.0882796185405306,24010.103787273343,-23980.103787273343,-23841.103787273343,0.001,0.0,1
2550.0,1.0882796185405306,24104.631754939775,-24074.631754939775,-23935.631754939775,0.001,0.0,1
2560.0,1.0882796185405306,24199.159722606204,-24169.159722606204,-24030.159722606204,0.001,0.0,1
2570.0,1.0882796185405306,24293.687690272636,-24263.687690272636,-24124.687690272636,0.001,0.0,1
2580.0,1.0882796185405306,24388.215657939065,-24358.215657939065,-24219.215657939065,0.001,0.0,1
2590.0,1.0882796185405306,24482.743625605497,-24452.743625605497,-24313.743625605497,0.001,0.0,1
