distance_m,distance_km,L_atm_dB,L_turb_dB,L_point_dB,L_total_dB,SNR_dB,Eb_J,capacity_bps,outage_flag_cap
1980.0,1.98,41.565642592049066,15.125223743403946,0.30962284345742963,57.00048917891044,31.999510821089558,1.0000000000000001e-11,10630917496.374735,0
1990.0,1.99,41.77557007988769,15.265566743407001,0.30962284345742963,57.350759666752126,31.649240333247874,1.0000000000000001e-11,10514636575.668161,0
2000.0,2.0,41.98549756772633,15.406498678113191,0.30962284345742963,57.701619089296955,31.298380910703045,1.0000000000000001e-11,10398166574.062263,0
2010.0,2.01,42.195425055564954,15.5480190557156,0.30962284345742963,58.053066954737986,30.946933045262014,1.0000000000000001e-11,10281508229.305487,0
2020.0,2.02,42.40535254340359,15.690127387267886,0.30962284345742963,58.405102774128906,30.594897225871094,1.0000000000000001e-11,10164662329.408796,0
2030.0,2.03,42.615280031242214,15.832823186653515,0.30962284345742963,58.75772606135316,30.24227393864684,1.0000000000000001e-11,10047629717.293354,0
2040.0,2.04,42.825207519080855,15.976105970555528,0.30962284345742963,59.11093633309382,29.889063666906182,1.0000000000000001e-11,9930411295.862759,0
2050.0,2.05,43.03513500691948,16.119975258426706,0.30962284345742963,59.46473310880362,29.53526689119638,1.0000000000000001e-11,9813008033.539177,0
2060.0,2.06,43.245062494758116,16.264430572460256,0.30962284345742963,59.819115910675805,29.180884089324195,1.0000000000000001e-11,9695420970.305872,0
2070.0,2.07,43.45498998259674,16.40947143756095,0.30962284345742963,60.17408426361513,28.82591573638487,1.0000000000000001e-11,9577651224.302872,0
2080.0,2.08,43.664917470435384,16.555097381316635,0.30962284345742963,60.52963769520945,28.470362304790548,1.0000000000000001e-11,9459699999.02648,0
2090.0,2.09,43.87484495827401,16.701307933970277,0.30962284345742963,60.88577573570172,28.11422426429828,1.0000000000000001e-11,9341568591.188097,0
2100.0,2.1,44.084772446112645,16.84810262839234,0.30962284345742963,61.24249791796242,27.757502082037583,1.0000000000000001e-11,9223258399.292711,0
2110.0,2.11,44.29469993395127,16.995481000053662,0.30962284345742963,61.59980377746237,27.40019622253763,1.0000000000000001e-11,9104770933.002926,0
2120.0,2.12,44.504627421789905,17.143442586998663,0.30962284345742963,61.957692852246,27.042307147754002,1.0000000000000001e-11,8986107823.360172,0
2130.0,2.13,44.71455490962854,17.29198692981902,0.30962284345742963,62.316164682905,26.683835317095003,1.0000000000000001e-11,8867270833.941149,0
2140.0,2.14,44.92448239746717,17.44111357162768,0.30962284345742963,62.67521881255229,26.324781187447712,1.0000000000000001e-11,8748261873.034449,0
2150.0,2.15,45.1344098853058,17.590822058033307,0.30962284345742963,63.034854786796544,25.965145213203456,1.0000000000000001e-11,8629083006.929586,0
2160.0,2.16,45.344337373144434,17.741111937115054,0.30962284345742963,63.395072153716924,25.604927846283076,1.0000000000000001e-11,8509736474.41891,0
2170.0,2.17,45.55426486098306,17.891982759397767,0.30962284345742963,63.755870463838264,25.244129536161736,1.0000000000000001e-11,8390224702.62114,0
2180.0,2.18,45.7641923488217,18.04343407782748,0.30962284345742963,64.11724927010661,24.882750729893388,1.0000000000000001e-11,8270550324.244828,0
2190.0,2.19,45.97411983666033,18.195465447747353,0.30962284345742963,64.4792081278651,24.520791872134893,1.0000000000000001e-11,8150716196.419683,0
2200.0,2.2,46.18404732449896,18.348076426873853,0.30962284345742963,64.84174659483024,24.15825340516976,1.0000000000000001e-11,8030725421.234386,0
2210.0,2.21,46.39397481233759,18.501266575273384,0.30962284345742963,65.20486423106841,23.795135768931587,1.0000000000000001e-11,7910581368.130779,0
2220.0,2.22,46.60390230017623,18.65503545533918,0.30962284345742963,65.56856059897284,23.431439401027163,1.0000000000000001e-11,7790287698.316121,0
2230.0,2.23,46.81382978801486,18.80938263176856,0.30962284345742963,65.93283526324085,23.067164736759153,1.0000000000000001e-11,7669848391.36785,0
2240.0,2.24,47.02375727585349,18.964307671540503,0.30962284345742963,66.29768779085143,22.702312209148573,1.0000000000000001e-11,7549267774.218478,0
2250.0,2.25,47.23368476369212,19.119810143893517,0.30962284345742963,66.66311775104306,22.33688224895694,1.0000000000000001e-11,7428550552.722133,0
2260.0,2.26,47.443612251530745,19.27588962030387,0.30962284345742963,67.02912471529204,21.970875284707958,1.0000000000000001e-11,7307701846.018572,0
2270.0,2.27,47.65353973936938,19.43254567446408,0.30962284345742963,67.39570825729089,21.60429174270911,1.0000000000000001e-11,7186727223.925531,0
2280.0,2.28,47.863467227208005,19.589777882261718,0.30962284345742963,67.76286795292715,21.237132047072848,1.0000000000000001e-11,7065632747.605172,0
2290.0,2.29,48.073394715046646,19.747585821758516,0.30962284345742963,68.1306033802626,20.8693966197374,1.0000000000000001e-11,6944425013.765743,0
2300.0,2.3,48.28332220288527,19.905969073169757,0.30962284345742963,68.49891411951246,20.501085880487537,1.0000000000000001e-11,6823111202.67486,0
2310.0,2.31,48.49324969072391,20.06492721884396,0.30962284345742963,68.8677997530253,20.132200246974705,1.0000000000000001e-11,6701699130.275135,0
2320.0,2.32,48.703177178562534,20.224459843242823,0.30962284345742963,69.23725986526279,19.762740134737214,1.0000000000000001e-11,6580197304.707307,0
2330.0,2.33,48.913104666401175,20.384566532921443,0.30962284345742963,69.60729404278005,19.392705957219945,1.0000000000000001e-11,6458614987.5582075,0
2340.0,2.34,49.1230321542398,20.545246876508855,0.30962284345742963,69.9779018742061,19.022098125793903,1.0000000000000001e-11,6336962260.162017,0
2350.0,2.35,49.332959642078436,20.706500464688737,0.30962284345742963,70.3490829502246,18.6509170497754,1.0000000000000001e-11,6215250095.291238,0
2360.0,2.36,49.54288712991706,20.868326890180484,0.30962284345742963,70.72083686355498,18.27916313644502,1.0000000000000001e-11,6093490434.578771,0
2370.0,2.37,49.752814617755696,21.030725747720453,0.30962284345742963,71.09316320893357,17.906836791066425,1.0000000000000001e-11,5971696272.012735,0
2380.0,2.38,49.96274210559433,21.193696634043505,0.30962284345742963,71.46606158309527,17.533938416904732,1.0000000000000001e-11,5849881743.84013,0
