distance_m,extinction_per_m,path_loss_dB,Pr_dBm,SNR_dB,Eb_J,capacity_bps,outage_flag_cap
3170.0,0.05,689.3655,-679.3655,-580.3655,1e-09,0.0,1
3180.0,0.05,691.537,-681.537,-582.537,1e-09,0.0,1
3190.0,0.05,693.7085000000001,-683.7085000000001,-584.7085000000001,1e-09,0.0,1
3200.0,0.05,695.88,-685.88,-586.88,1e-09,0.0,1
3210.0,0.05,698.0515,-688.0515,-589.0515,1e-09,0.0,1
3220.0,0.05,700.2230000000001,-690.2230000000001,-591.2230000000001,1e-09,0.0,1
3230.0,0.05,702.3945,-692.3945,-593.3945,1e-09,0.0,1
3240.0,0.05,704.566,-694.566,-595.566,1e-09,0.0,1
3250.0,0.05,706.7375000000001,-696.7375000000001,-597.7375000000001,1e-09,0.0,1
3260.0,0.05,708.909,-698.909,-599.909,1e-09,0.0,1
3270.0,0.05,711.0805,-701.0805,-602.0805,1e-09,0.0,1
3280.0,0.05,713.2520000000001,-703.2520000000001,-604.2520000000001,1e-09,0.0,1
3290.0,0.05,715.4235,-705.4235,-606.4235,1e-09,0.0,1
3300.0,0.05,717.595,-707.595,-608.595,1e-09,0.0,1
3310.0,0.05,719.7665000000001,-709.7665000000001,-610.7665000000001,1e-09,0.0,1
3320.0,0.05,721.938,-711.938,-612.938,1e-09,0.0,1
3330.0,0.05,724.1095,-714.1095,-615.1095,1e-09,0.0,1
3340.0,0.05,726.2810000000001,-716.2810000000001,-617.2810000000001,1e-09,0.0,1
3350.0,0.05,728.4525,-718.4525,-619.4525,1e-09,0.0,1
3360.0,0.05,730.624,-720.624,-621.624,1e-09,0.0,1
3370.0,0.05,732.7955000000001,-722.7955000000001,-623.7955000000001,1e-09,0.0,1
3380.0,0.05,734.967,-724.967,-625.967,1e-09,0.0,1
