distance_m,alpha_Np_per_m,path_loss_dB,Pr_dBm,SNR_dB,Eb_J,capacity_bps,outage_flag_cap
2300.0,1.2566370614359172,25104.84388595447,-25074.84388595447,-24935.84388595447,0.001,0.0,1
2310.0,1.2566370614359172,25213.99538111079,-25183.99538111079,-25044.99538111079,0.001,0.0,1
2320.0,1.2566370614359172,25323.146876267114,-25293.146876267114,-25154.146876267114,0.001,0.0,1
2330.0,1.2566370614359172,25432.29837142344,-25402.29837142344,-25263.29837142344,0.001,0.0,1
2340.0,1.2566370614359172,25541.449866579762,-25511.449866579762,-25372.449866579762,0.001,0.0,1
2350.0,1.2566370614359172,25650.601361736088,-25620.601361736088,-25481.601361736088,0.001,0.0,1
2360.0,1.2566370614359172,25759.75285689241,-25729.75285689241,-25590.75285689241,0.001,0.0,1
2370.0,1.2566370614359172,25868.904352048736,-25838.904352048736,-25699.904352048736,0.001,0.0,1
2380.0,1.2566370614359172,25978.055847205058,-25948.055847205058,-25809.055847205058,0.001,0.0,1
2390.0,1.2566370614359172,26087.20734236138,-26057.20734236138,-25918.20734236138,0.001,0.0,1
2400.0,1.2566370614359172,26196.358837517706,-26166.358837517706,-26027.358837517706,0.001,0.0,1
2410.0,1.2566370614359172,26305.510332674028,-26275.510332674028,-26136.510332674028,0.001,0.0,1
2420.0,1.2566370614359172,26414.661827830354,-26384.661827830354,-26245.661827830354,0.001,0.0,1
2430.0,1.2566370614359172,26523.813322986676,-26493.813322986676,-26354.813322986676,0.001,0.0,1
2440.0,1.2566370614359172,26632.964818143002,-26602.964818143002,-26463.964818143002,0.001,0.0,1
2450.0,1.2566370614359172,26742.116313299324,-26712.116313299324,-26573.116313299324,0.001,0.0,1
2460.0,1.2566370614359172,26851.267808455646,-26821.267808455646,-26682.267808455646,0.001,0.0,1
2470.0,1.2566370614359172,26960.419303611972,-26930.419303611972,-26791.419303611972,0.001,0.0,1
2480.0,1.2566370614359172,27069.570798768294,-27039.570798768294,-26900.570798768294,0.001,0.0,1
2490.0,1.2566370614359172,27178.72229392462,-27148.72229392462,-27009.72229392462,0.001,0.0,1
2500.0,1.2566370614359172,27287.873789080943,-27257.873789080943,-27118.873789080943,0.001,0.0,1
2510.0,1.2566370614359172,27397.02528423727,-27367.02528423727,-27228.02528423727,0.001,0.0,1
2520.0,1.2566370614359172,27506.17677939359,-27476.17677939359,-27337.17677939359,0.001,0.0,1
2530.0,1.2566370614359172,27615.328274549913,-27585.328274549913,-27446.328274549913,0.001,0.0,1
2540.0,1.2566370614359172,27724.47976970624,-27694.47976970624,-27555.47976970624,0.001,0.0,1
2550.0,1.2566370614359172,27833.63126486256,-27803.63126486256,-27664.63126486256,0.001,0.0,1
2560.0,1.2566370614359172,27942.782760018887,-27912.782760018887,-27773.782760018887,0.001,0.0,1
2570.0,1.2566370614359172,28051.93425517521,-28021.93425517521,-27882.93425517521,0.001,0.0,1
2580.0,1.2566370614359172,28161.085750331535,-28131.085750331535,-27992.085750331535,0.001,0.0,1
2590.0,1.2566370614359172,28270.237245487857,-28240.237245487857,-28101.237245487857,0.001,0.0,1
2600.0,1.2566370614359172,28379.38874064418,-28349.38874064418,-28210.38874064418,0.001,0.0,1
2610.0,1.2566370614359172,28488.540235800505,-28458.540235800505,-28319.540235800505,0.001,0.0,1
2620.0,1.2566370614359172,28597.691730956827,-28567.691730956827,-28428.691730956827,0.001,0.0,1
2630.0,1.2566370614359172,28706.843226113153,-28676.843226113153,-28537.843226113153,0.001,0.0,1
2640.0,1.2566370614359172,28815.994721269475,-28785.994721269475,-28646.994721269475,0.001,0.0,1
2650.0,1.2566370614359172,28925.1462164258,-28895.1462164258,-28756.1462164258,0.001,0.0,1
2660.0,1.2566370614359172,29034.297711582123,-29004.297711582123,-28865.297711582123,0.001,0.0,1
2670.0,1.2566370614359172,29143.44920673845,-29113.44920673845,-28974.44920673845,0.001,0.0,1
2680.0,1.2566370614359172,29252.60070189477,-29222.60070189477,-29083.60070189477,0.001,0.0,1
2690.0,1.2566370614359172,29361.752197051093,-29331.752197051093,-29192.752197051093,0.001,0.0,1
2700.0,1.2566370614359172,29470.90369220742,-29440.90369220742,-29301.90369220742,0.001,0.0,1
2710.0,1.2566370614359172,29580.05518736374,-29550.05518736374,-29411.05518736374,0.001,0.0,1
2720.0,1.2566370614359172,29689.206682520067,-29659.206682520067,-29520.206682520067,0.001,0.0,1
2730.0,1.2566370614359172,29798.35817767639,-29768.35817767639,-29629.35817767639,0.001,0.0,1
2740.0,1.2566370614359172,29907.509672832715,-29877.509672832715,-29738.509672832715,0.001,0.0,1
2750.0,1.2566370614359172,30016.661167989037,-29986.661167989037,-29847.661167989037,0.001,0.0,1
2760.0,1.2566370614359172,30125.81266314536,-30095.81266314536,-29956.81266314536,0.001,0.0,1
2770.0,1.2566370614359172,30234.964158301686,-30204.964158301686,-30065.964158301686,0.001,0.0,1
2780.0,1.2566370614359172,30344.115653458008,-30314.115653458008,-30175.115653458008,0.001,0.0,1
2790.0,1.2566370614359172,30453.267148614334,-30423.267148614334,-30284.267148614334,0.001,0.0,1
2800.0,1.2566370614359172,30562.418643770656,-30532.418643770656,-30393.418643770656,0.001,0.0,1
2810.0,1.2566370614359172,30671.57013892698,-30641.57013892698,-30502.57013892698,0.001,0.0,1
2820.0,1.2566370614359172,30780.721634083304,-30750.721634083304,-30611.721634083304,0.001,0.0,1
2830.0,1.2566370614359172,30889.873129239626,-30859.873129239626,-30720.873129239626,0.001,0.0,1
2840.0,1.2566370614359172,30999.024624395952,-30969.024624395952,-30830.024624395952,0.001,0.0,1
2850.0,1.2566370614359172,31108.176119552274,-31078.176119552274,-30939.176119552274,0.001,0.0,1
2860.0,1.2566370614359172,31217.3276147086,-31187.3276147086,-31048.3276147086,0.001,0.0,1
2870.0,1.2566370614359172,31326.479109864922,-31296.479109864922,-31157.479109864922,0.001,0.0,1
2880.0,1.2566370614359172,31435.630605021248,-31405.630605021248,-31266.630605021248,0.001,0.0,1
2890.0,1.2566370614359172,31544.78210017757,-31514.78210017757,-31375.78210017757,0.001,0.0,1
2900.0,1.2566370614359172,31653.933595333892,-31623.933595333892,-31484.933595333892,0.001,0.0,1
2910.0,1.2566370614359172,31763.085090490218,-31733.085090490218,-31594.085090490218,0.001,0.0,1
2920.0,1.2566370614359172,31872.23658564654,-31842.23658564654,-31703.23658564654,0.001,0.0,1
2930.0,1.2566370614359172,31981.388080802866,-31951.388080802866,-31812.388080802866,0.001,0.0,1
2940.0,1.2566370614359172,32090.53957595919,-32060.53957595919,-31921.53957595919,0.001,0.0,1
2950.0,1.2566370614359172,32199.691071115514,-32169.691071115514,-32030.691071115514,0.001,0.0,1
2960.0,1.2566370614359172,32308.842566271836,-32278.842566271836,-32139.842566271836,0.001,0.0,1
2970.0,1.2566370614359172,32417.99406142816,-32387.99406142816,-32248.99406142816,0.001,0.0,1
2980.0,1.2566370614359172,32527.145556584484,-32497.145556584484,-32358.145556584484,0.001,0.0,1
2990.0,1.2566370614359172,32636.297051740807,-32606.297051740807,-32467.297051740807,0.001,0.0,1
