distance_m,FSPL_dB,rain_loss_dB,shadowing_dB,total_loss_dB,SNR_dB,Eb_J,capacity_bps,outage_flag_cap
1650.0,110.77907897099846,0.0,3.35395681494538,114.13303578594383,11.856664257416355,1e-07,80596808.56689924,0
1660.0,110.83156184752147,0.0,-3.6117087123481055,107.21985313517337,18.76984690818682,1e-07,125084662.2460952,0
1670.0,110.88372950967204,0.0,3.7262920514969764,114.61002156116902,11.379678482191167,1e-07,77632122.84817307,0
1680.0,110.9355857212376,0.0,1.5398038644234526,112.47538958566105,13.514310457699139,1e-07,91043976.59487116,0
1690.0,110.98713417899381,0.0,-0.6265515906323617,110.36058258836145,15.629117454998735,1e-07,104616395.66805962,0
1700.0,111.03837851428585,0.0,-0.1630501045417361,110.87532840974411,15.114371633616074,1e-07,101293024.43955402,0
1710.0,111.08932229456343,0.0,-2.6191507817175617,108.47017151284587,17.51952853051432,1e-07,116903560.30720748,0
1720.0,111.13996902487133,0.0,1.7842888059283222,112.92425783079966,13.065442212560527,1e-07,88195365.16828391,0
1730.0,111.19032214929626,0.0,-1.81993392136312,109.37038822793315,16.61931181542704,1e-07,111038025.21766593,0
1740.0,111.24038505237235,0.0,-4.902423055068993,106.33796199730335,19.651738046056835,1e-07,130874269.9868078,0
1750.0,111.29016106044622,0.0,-5.111750297278477,106.17841076316775,19.81128928019244,1e-07,131923147.1632921,0
1760.0,111.33965344300333,0.0,0.6903516708884779,112.0300051138918,13.959694929468384,1e-07,93882922.4477305,0
1770.0,111.38886541395647,0.0,6.31636502564174,117.70523043959821,8.284469603761977,1e-07,59034352.34547313,0
1780.0,111.43780013289825,0.0,0.639966454293753,112.077766587192,13.911933456168185,1e-07,93577925.09401321,0
1790.0,111.48646070631821,0.0,-0.47455330443953025,111.01190740187869,14.9777926414815,1e-07,100413144.88096923,0
1800.0,111.53485018878649,0.0,1.1433045584101715,112.67815474719666,13.31154529616353,1e-07,89755556.02523075,0
1810.0,111.58297158410409,0.0,5.224006966827299,116.80697855093139,9.182721492428797,1e-07,64296830.994330995,0
1820.0,111.63082784642182,0.0,0.8775300054554254,112.50835785187725,13.481342191482938,1e-07,90834310.3324513,0
1830.0,111.67842188132892,0.0,-1.6437089233349487,110.03471295799396,15.954987085366227,1e-07,106725828.88136278,0
1840.0,111.7257565469111,0.0,4.425154840239555,116.15091138715066,9.83878865620953,1e-07,68216596.56216702,0
1850.0,111.77283465478064,0.0,1.715025753846454,113.48786040862709,12.501839634733102,1e-07,84638367.4229089,0
1860.0,111.8196589710787,0.0,6.143023967983968,117.96268293906266,8.027017104297528,1e-07,57550751.44280112,0
1870.0,111.86623221745032,0.0,0.7329377488876245,112.59916996633794,13.390530077022248,1e-07,90257132.83987294,0
1880.0,111.91255707199394,0.0,-4.897876126882001,107.01468094511195,18.97501909824824,1e-07,126430348.99694929,0
1890.0,111.95863617018523,0.0,-5.47263679698266,106.48599937320257,19.503700670157613,1e-07,129901453.04819345,0
1900.0,112.00447210577693,0.0,6.603711728924998,118.60818383470192,7.381516208658269,1e-07,53884542.91346943,0
1910.0,112.0500674316749,0.0,6.894662883133188,118.9447303148081,7.04496972855209,1e-07,52005576.82187226,0
1920.0,112.09542466079137,0.0,-0.7180768531304026,111.37734780766097,14.61235223569922,1e-07,98063137.29488562,0
1930.0,112.14054626687584,0.0,-1.532749284543951,110.60779698233189,15.381903061028297,1e-07,103018910.68081978,0
1940.0,112.18543468532488,0.0,5.845777168968809,118.03121185429369,7.9584881890665,1e-07,57157833.03268362,0
1950.0,112.23009231397072,0.0,-4.428182728173952,107.80190958579676,18.187790457563423,1e-07,121271724.7703865,0
1960.0,112.27452151384989,0.0,-3.5789080758233056,108.69561343802658,17.294086605333604,1e-07,115432486.68259917,0
1970.0,112.3187246099522,0.0,2.5733071787561776,114.89203178870838,11.097668254651808,1e-07,75889524.91773292,0
1980.0,112.36270389195096,0.0,-1.5784204914383584,110.78428340051259,15.205416642847595,1e-07,101880022.55711281,0
1990.0,112.40646161491452,0.0,-0.020487466880285184,112.38597414803424,13.603725895325951,1e-07,91612966.69491309,0
2000.0,112.44999999999999,0.0,-0.6537715940980503,111.79622840590194,14.193471637458245,1e-07,95377629.50603265,0
2010.0,112.49332123513017,0.0,1.3502981951957342,113.8436194303259,12.146080613034286,1e-07,82405543.22385988,0
2020.0,112.53642747565283,0.0,5.629927445254867,118.1663549209077,7.823345122452494,1e-07,56385487.600600876,0
2030.0,112.57932084498464,0.0,0.3623396276069822,112.94166047259162,13.048039570768566,1e-07,88085194.46605647,0
2040.0,112.62200343523835,0.0,2.5757551731074315,115.1977586083458,10.791941435014394,1e-07,74009585.33752553,0
2050.0,112.66447730783545,0.0,-8.20068840412409,104.46378890371136,21.525911139648827,1e-07,143217401.69148946,0
2060.0,112.70674449410342,0.0,-0.1948736077204718,112.51187088638295,13.477829156977236,1e-07,90811972.72203495,0
2070.0,112.74880699585873,0.0,-3.3729210811714845,109.37588591468725,16.613814128672942,1e-07,111002278.45461877,0
2080.0,112.79066678597559,0.0,-4.875252241694512,107.91541454428108,18.07428549907911,1e-07,120529035.44494283,0
2090.0,112.83232580894145,0.0,-3.512609467715003,109.31971634122644,16.66998370213375,1e-07,111367546.5009667,0
2100.0,112.87378598139873,0.0,-1.3364937628032483,111.53729221859548,14.452407824764705,1e-07,97036642.40719385,0
2110.0,112.91504919267419,0.0,3.6636101694240524,116.57865936209824,9.411040681261952,1e-07,65654150.62163083,0
2120.0,112.95611730529538,0.0,-5.305570870958256,107.65054643433712,18.33915360902307,1e-07,122262579.45226072,0
