distance_m,rain_rate_mmph,humidity_pct,visibility_km,Cn2,SNR_RF_dB,SNR_FSO_dB,SNR_THz_dB,C_RF_bps,C_FSO_bps,C_THz_bps,Eb_RF_J_per_bit,Eb_FSO_J_per_bit,Eb_THz_J_per_bit,best_channel,scenario
910.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,9.258030234361982,-148.26607808350636,6.235071166935967,64743697.250807546,0.001,1000000000.0,1.5445518907055112e-09,0.1,3.1622776601683794e-11,2,worst
920.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,10.140422518969217,-150.35830793246018,6.111458909712212,70038001.59685762,0.001,1000000000.0,1.4277963065766097e-09,0.1,3.1622776601683794e-11,2,worst
930.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,13.93172409602505,-152.44949482050959,5.98887292881011,93704289.23841688,0.001,1000000000.0,1.0671870072624381e-09,0.1,3.1622776601683794e-11,2,worst
940.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,9.739854459445993,-154.53966089499886,5.867291271160326,67621735.97654139,0.001,1000000000.0,1.4788144456198367e-09,0.1,3.1622776601683794e-11,2,worst
950.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,9.3471050634504,-156.62882760201887,5.746692680642838,65273309.50733723,0.001,1000000000.0,1.5320197605233917e-09,0.1,3.1622776601683794e-11,2,worst
960.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,10.346971621629095,-158.71701571573976,5.62705656889392,71291742.23860927,0.001,1000000000.0,1.4026869993625053e-09,0.1,3.1622776601683794e-11,2,worst
970.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,6.677933748614521,-160.804245366225,5.508362987625901,49983632.753044024,0.001,1000000000.0,2.0006549042578336e-09,0.1,3.1622776601683794e-11,2,worst
980.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,8.39907304083809,-162.89053606581984,5.390592602366382,59698469.187359266,0.001,1000000000.0,1.6750848281579438e-09,0.1,3.1622776601683794e-11,2,worst
990.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,9.435582866106472,-164.97590673420225,5.273726667530781,65800492.951903775,0.001,1000000000.0,1.5197454534739431e-09,0.1,3.1622776601683794e-11,2,worst
1000.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,9.18376531815855,-167.06037572217485,5.157747002747243,64303019.16457918,0.001,1000000000.0,1.555136932902899e-09,0.1,3.1622776601683794e-11,2,worst
1010.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,9.020746089412611,-169.14396083427516,5.042635970359896,63338543.14898825,0.001,1000000000.0,1.5788174945036983e-09,0.1,3.1622776601683794e-11,2,worst
1020.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,10.559500782115578,-171.2266793502726,4.928376454039892,72587051.35481058,0.001,1000000000.0,1.377656181557686e-09,0.1,3.1622776601683794e-11,2,worst
