distance_m,FSPL_dB,rain_loss_dB,shadowing_dB,total_loss_dB
1980.0,112.36270389195096,0.002934892418463513,-1.5784204914383584,110.78721829293106
1990.0,112.40646161491452,0.002949715107445652,-0.020487466880285184,112.38892386314168
2000.0,112.44999999999999,0.002964537796427791,-0.6537715940980503,111.79919294369837
2010.0,112.49332123513017,0.0029793604854099296,1.3502981951957342,113.84659879081131
2020.0,112.53642747565283,0.002994183174392069,5.629927445254867,118.16934910408209
2030.0,112.57932084498464,0.0030090058633742076,0.3623396276069822,112.944669478455
2040.0,112.62200343523835,0.003023828552356347,2.5757551731074315,115.20078243689815
2050.0,112.66447730783545,0.0030386512413384855,-8.20068840412409,104.4668275549527
2060.0,112.70674449410342,0.003053473930320625,-0.1948736077204718,112.51492436031327
2070.0,112.74880699585873,0.0030682966193027635,-3.3729210811714845,109.37895421130655
2080.0,112.79066678597559,0.003083119308284903,-4.875252241694512,107.91849766358936
2090.0,112.83232580894145,0.0030979419972670414,-3.512609467715003,109.3228142832237
2100.0,112.87378598139873,0.003112764686249181,-1.3364937628032483,111.54040498328173
2110.0,112.91504919267419,0.0031275873752313194,3.6636101694240524,116.58178694947347
2120.0,112.95611730529538,0.0031424100642134588,-5.305570870958256,107.65368884440133
2130.0,112.9969921554951,0.0031572327531955973,0.12252597037766978,113.12267535862595
2140.0,113.03767555370422,0.0031720554421777367,-1.936677733334314,111.10416987581208
2150.0,113.07816928503246,0.0031868781311598753,-1.3106923774478434,111.77066378571577
2160.0,113.118475109739,0.0032017008201420147,4.0110313012184164,117.13270811177756
2170.0,113.15859476369093,0.003216523509124153,2.1524617480157042,115.31427303521576
2180.0,113.19852995881246,0.0032313461981062926,5.349592429770975,118.55135373478154
2190.0,113.23828238352274,0.003246168887088431,-0.6180227169996019,112.62350583541023
2200.0,113.27785370316445,0.0032609915760705706,-2.783770446682812,110.49734424805771
2210.0,113.31724556042258,0.003275814265052709,-0.8954352675219981,112.42508610716563
2220.0,113.35645957573314,0.0032906369540348485,0.9699871650848864,114.32973737777206
2230.0,113.3954973476836,0.003305459643016987,0.7062934338148441,114.10509624114147
2240.0,113.4343604534036,0.0033202823319991265,-4.337552288933466,109.10012844680213
2250.0,113.47305044894762,0.003335105020981265,0.36195912651149686,113.83834468048009
2260.0,113.5115688696684,0.0033499277099634035,0.9129133205556206,114.42783211793397
2270.0,113.54991723058282,0.003364750398945543,10.069896150135682,123.62317813111744
